URL,Version,Status,OIDs,Name,Title,Description,Used
http://fhir.de/CodeSystem/KontaktDiagnoseProzedur,1.5.4,active,,KontaktDiagnoseProzedur,KontaktDiagnoseProzedur,"Rolle/Relevanz von Diagnosen","ValueSet/DiagnoseTyp,ValueSet/Diagnosesubtyp"
http://fhir.de/CodeSystem/Kontaktebene,1.5.4,active,,Kontaktebene,Kontaktebene,"CodeSystem für die Ebene eines Kontaktes mit einer Gesundheitseinrichtung","ValueSet/kontaktebene-de"
http://fhir.de/CodeSystem/bfarm/alpha-id,null,active,,AlphaId,Alpha-ID,"Alpha-ID Platzhalter-CodeSystem","ValueSet/mii-vs-diagnose-alphaid"
http://fhir.de/CodeSystem/bfarm/icd-10-gm,null,active,,ICD10GM,ICD-10-GM,"ICD-10-GM Platzhalter-CodeSystem","ValueSet/mii-vs-diagnose-icd10gm"
http://fhir.de/CodeSystem/bfarm/ops,null,active,,OPS,OPS,"OPS Platzhalter-CodeSystem","ValueSet/mii-vs-prozedur-ops"
http://fhir.de/CodeSystem/dgkev/Aufnahmeanlass,1.5.4,active,,CodeSystemAufnahmeanlass,CodeSystemAufnahmeanlass,"Aufnahmeanlass, Datenübermittlung nach § 301 Abs. 3 SGB V","ValueSet/AufnahmeanlassVS"
http://fhir.de/CodeSystem/dkgev/AufnahmegrundDritteStelle,1.5.4,active,,AufnahmegrundDritteStelle,AufnahmegrundDritteStelle,"Aufnahmegrund (3. Stelle), Datenübermittlung nach § 301 Abs. 3 SGB V","ValueSet/AufnahmegrundDritteStelleVS"
http://fhir.de/CodeSystem/dkgev/AufnahmegrundErsteUndZweiteStelle,1.5.4,active,,CodeSystemAufnahmegrundErsteUndZweiteStelle,CodeSystemAufnahmegrundErsteUndZweiteStelle,"Aufnahmegrund (1. und 2. Stelle), Datenübermittlung nach § 301 Abs. 3 SGB V","ValueSet/AufnahmegrundErsteUndZweiteStelleVS"
http://fhir.de/CodeSystem/dkgev/AufnahmegrundVierteStelle,1.5.4,active,,AufnahmegrundVierteStelle,AufnahmegrundVierteStelle,"Aufnahmegrund (4. Stelle), Datenübermittlung nach § 301 Abs. 3 SGB V","ValueSet/AufnahmegrundVierteStelleVS"
http://fhir.de/CodeSystem/dkgev/EntlassungsgrundDritteStelle,1.5.4,active,,EntlassungsgrundDritteStelle,EntlassungsgrundDritteStelle,"Entlassungs-/Verlegungsgrund (3. Stelle), Datenübermittlung nach § 301 Abs. 3 SGB V","ValueSet/EntlassungsgrundDritteStelleVS"
